customerid,total_purchase,count_orders,tot_items,first_purchase_date,last_purchase_date,num_unique_products,avg_order_val,avg_items_per_order,product_diversity_ratio,max_order_val,min_order_val,std_order_val,days_since_last_purchase,days_since_first_purchase,purchase_span,avg_days_between_orders,total_cancellation_count,total_cancellation_amnt,total_cancelled_qty,last_cancel_date,days_since_last_cancellation,cancellation_rate,order_completion_rate,return_purchase_ratio,per_day_purchase_amnt,activity_gap,churn,high_value_customer,high_future_cancellation,cluster_label,cluster_name,if_label,if_score,lof_label,lof_score
17368,1605.07,6,1280,2011-01-06 11:57:00,2011-09-07 14:47:00,56,267.51166666666666,213.33333333333331,0.04375,563.15,20.8,225.94170180970724,1,246,244,48.8,1.0,563.15,711.0,2011-01-25 17:21:00,226.0,0.1428571428571428,0.8571428571428571,0.55546875,6.524674796747967,0,0,0,0,1,Engaged Regulars,1,-0.010815993402183421,1,-1.796887015894919
17370,228.06,2,218,2011-06-23 11:50:00,2011-09-08 14:19:00,16,114.03,109.0,0.073394495412844,117.36,110.7,4.7093311627024095,0,78,77,77.0,0.0,0.0,0.0,,78.0,0.0,1.0,0.0,2.9238461538461538,0,0,0,0,1,Engaged Regulars,0,0.08806186368252628,0,-1.0614940399728625
17371,92.14,1,39,2010-12-13 15:20:00,2010-12-13 15:20:00,7,92.14,39.0,0.1794871794871795,92.14,92.14,0.0,269,269,0,0.0,0.0,0.0,0.0,,269.0,0.0,1.0,0.0,0.3425278810408922,0,0,0,0,0,One-Time Churners,0,0.12816724002894098,0,-1.080098591784978
17372,1055.63,6,592,2010-12-12 12:00:00,2011-06-26 14:06:00,177,175.93833333333336,98.66666666666669,0.2989864864864865,212.12,128.76,29.53498970148232,74,271,196,39.2,0.0,0.0,0.0,,271.0,0.0,1.0,0.0,3.895313653136532,0,0,0,0,1,Engaged Regulars,0,0.08792586993526635,0,-1.1291624085513616
17373,287.3,2,200,2011-01-31 11:46:00,2011-07-28 17:15:00,26,143.65,100.0,0.13,145.25,142.05,2.262741699796944,42,221,178,178.0,0.0,0.0,0.0,,221.0,0.0,1.0,0.0,1.3,0,0,0,0,1,Engaged Regulars,0,0.044589574435615564,0,-1.0245262604929564
17374,495.77,2,85,2011-03-03 12:53:00,2011-05-05 09:05:00,24,247.885,42.5,0.2823529411764706,303.82,191.95,79.10403561133907,127,189,62,62.0,0.0,0.0,0.0,,189.0,0.0,1.0,0.0,2.623121693121693,1,1,0,0,2,At-Risk Irregulars,0,0.05224682457745894,0,-1.077930921399991
17375,400.1,3,367,2010-12-13 15:16:00,2011-05-24 15:45:00,63,133.36666666666667,122.33333333333331,0.1716621253405994,176.66,109.71,37.54696570075048,107,269,162,81.0,1.0,27.6,6.0,2011-06-02 17:30:00,98.0,0.25,0.75,0.0163487738419618,1.487360594795539,0,1,0,0,1,Engaged Regulars,0,0.1363760240251623,0,-1.0637614308218097
17376,105.85,1,35,2011-02-01 14:12:00,2011-02-01 14:12:00,13,105.85,35.0,0.3714285714285714,105.85,105.85,0.0,219,219,0,0.0,0.0,0.0,0.0,,219.0,0.0,1.0,0.0,0.4833333333333333,0,0,0,0,0,One-Time Churners,0,0.12096992655139227,0,-1.025558645560869
17377,2040.34,9,1082,2010-12-01 12:35:00,2011-08-05 15:40:00,91,226.70444444444445,120.22222222222224,0.0841035120147874,364.4,132.17000000000002,86.08201860886962,34,282,247,30.875,1.0,175.0,1.0,2010-12-16 13:01:00,266.0,0.1,0.9,0.0009242144177449,7.235248226950354,0,0,1,0,1,Engaged Regulars,0,0.10999552630945503,0,-0.9826173322697181
17381,18261.65,24,22851,2010-12-02 12:58:00,2011-09-01 15:52:00,40,760.9020833333334,952.125,0.0017504704389304,2567.6400000000003,50.88,663.2815224189707,7,280,273,11.869565217391305,1.0,3.18,3.0,2011-07-12 11:08:00,59.0,0.04,0.96,0.0001312852829197,65.22017857142858,0,0,1,0,1,Engaged Regulars,0,0.039929395144681634,0,-1.3061067143803946
17384,227.65,1,43,2011-05-04 16:07:00,2011-05-04 16:07:00,3,227.65,43.0,0.0697674418604651,227.65,227.65,0.0,127,127,0,0.0,0.0,0.0,0.0,,127.0,0.0,1.0,0.0,1.79251968503937,0,0,0,0,0,One-Time Churners,0,0.1426837072237852,0,-1.0700945690767503
17386,1697.34,5,1022,2011-06-27 12:11:00,2011-09-01 13:47:00,8,339.468,204.4,0.0078277886497064,928.08,3.3,363.6556650459333,7,74,66,16.5,0.0,0.0,0.0,,74.0,0.0,1.0,0.0,22.93702702702703,0,0,0,0,1,Engaged Regulars,0,0.10072035911486366,0,-1.2913117185351566
17388,953.03,3,779,2011-02-25 12:28:00,2011-07-31 12:34:00,12,317.6766666666667,259.6666666666667,0.0154043645699614,381.6,189.83,110.71846112249456,40,196,156,78.0,0.0,0.0,0.0,,196.0,0.0,1.0,0.0,4.862397959183674,0,0,0,0,1,Engaged Regulars,0,0.13176625652998508,0,-1.008479358632137
17389,9504.08,25,1942,2011-01-12 15:48:00,2011-09-05 10:00:00,37,380.1632,77.68,0.0190525231719876,2945.5,52.5,563.8682532199639,4,239,235,9.791666666666666,9.0,533.6,182.0,2011-08-11 10:21:00,29.0,0.2647058823529412,0.7352941176470589,0.0937178166838311,39.76602510460251,0,0,1,0,1,Engaged Regulars,0,0.05695292210493208,0,-1.2604577649054596
17391,508.8,2,480,2011-06-28 12:21:00,2011-06-29 09:58:00,2,254.4,240.0,0.0041666666666666,407.04,101.76,215.86555816062923,72,73,0,0.0,0.0,0.0,0.0,,73.0,0.0,1.0,0.0,6.96986301369863,1,1,0,0,2,At-Risk Irregulars,0,0.014982909894190266,0,-1.2623004966546811
17392,417.27,2,277,2010-12-16 19:04:00,2011-02-06 12:48:00,53,208.635,138.5,0.1913357400722021,271.77,145.5,89.28637326042534,215,266,51,51.0,0.0,0.0,0.0,,266.0,0.0,1.0,0.0,1.5686842105263157,1,1,0,0,2,At-Risk Irregulars,0,0.047001892709112314,0,-1.0188220003292778
17394,203.87,1,241,2011-05-04 13:22:00,2011-05-04 13:22:00,4,203.87,241.0,0.0165975103734439,203.87,203.87,0.0,127,127,0,0.0,0.0,0.0,0.0,,127.0,0.0,1.0,0.0,1.6052755905511809,0,1,0,0,0,One-Time Churners,0,0.1368613797132225,0,-1.1109256263869036
17396,4801.8,6,1105,2010-12-03 09:45:00,2011-07-14 10:24:00,18,800.3000000000001,184.16666666666663,0.0162895927601809,1960.8,18.0,666.1234930551542,57,280,223,44.6,0.0,0.0,0.0,,280.0,0.0,1.0,0.0,17.149285714285714,0,0,1,0,1,Engaged Regulars,0,0.06138104607302619,0,-1.081055172371053
17398,653.38,3,310,2011-03-29 13:04:00,2011-08-17 09:48:00,30,217.7933333333333,103.33333333333331,0.0967741935483871,305.68,124.93,90.47771014638542,23,163,140,70.0,0.0,0.0,0.0,,163.0,0.0,1.0,0.0,4.008466257668712,0,1,0,0,1,Engaged Regulars,0,0.15287070075549186,0,-0.9895130053651998
17400,2097.84,5,1088,2010-12-21 17:16:00,2011-08-05 15:38:00,175,419.568,217.6,0.1608455882352941,791.22,11.8,307.53847591805487,34,261,226,56.5,0.0,0.0,0.0,,261.0,0.0,1.0,0.0,8.037701149425288,0,1,0,0,1,Engaged Regulars,0,0.11615472222952555,0,-0.9970411518838892
17402,1732.45,8,420,2010-12-05 13:53:00,2011-08-30 12:32:00,29,216.55625,52.5,0.069047619047619,291.24,111.9,63.80537280052743,10,277,267,38.142857142857146,0.0,0.0,0.0,,277.0,0.0,1.0,0.0,6.254332129963899,0,0,0,0,1,Engaged Regulars,0,0.07391723535316869,0,-0.9886553665788871
17404,21004.3,10,21623,2010-12-14 13:28:00,2011-08-08 13:12:00,93,2100.43,2162.3,0.0043009758127919,4400.28,80.0,1506.1994016508347,31,268,236,26.22222222222222,2.0,1368.0,384.0,2011-03-10 09:53:00,183.0,0.1666666666666666,0.8333333333333334,0.0177588678721731,78.37425373134329,0,0,1,0,1,Engaged Regulars,0,0.061248344113684294,0,-1.2295458680680789
17405,393.31,1,334,2011-07-12 14:17:00,2011-07-12 14:17:00,41,393.31,334.0,0.122754491017964,393.31,393.31,0.0,58,58,0,0.0,0.0,0.0,0.0,,58.0,0.0,1.0,0.0,6.7812068965517245,0,0,0,0,0,One-Time Churners,0,0.12871107764363238,0,-1.014181140015989
17406,2184.42,3,780,2010-12-08 10:35:00,2011-01-10 15:07:00,99,728.14,260.0,0.1269230769230769,1232.32,250.0,491.6774418254309,241,275,33,16.5,2.0,271.7,3.0,2011-01-13 12:52:00,238.0,0.4,0.6,0.0038461538461538,7.9433454545454545,1,1,0,0,2,At-Risk Irregulars,0,0.023292620708382783,0,-1.2046975146412677
17408,32.65,1,3,2011-06-29 12:53:00,2011-06-29 12:53:00,2,32.65,3.0,0.6666666666666666,32.65,32.65,0.0,71,71,0,0.0,0.0,0.0,0.0,,71.0,0.0,1.0,0.0,0.4598591549295774,0,1,0,0,0,One-Time Churners,1,-0.0638814640195926,0,-1.4081526936592559
17409,771.85,2,105,2011-04-05 16:42:00,2011-06-08 10:36:00,13,385.925,52.5,0.1238095238095238,511.3,260.55,177.3070253825268,93,156,63,63.0,0.0,0.0,0.0,,156.0,0.0,1.0,0.0,4.94775641025641,0,1,0,0,1,Engaged Regulars,0,0.15669638691469862,0,-1.0106877440566844
17410,419.55,2,149,2011-05-08 15:21:00,2011-09-04 16:08:00,22,209.775,74.5,0.1476510067114094,302.4,117.15,130.9915312148079,4,123,119,119.0,0.0,0.0,0.0,,123.0,0.0,1.0,0.0,3.4109756097560977,0,0,0,0,1,Engaged Regulars,0,0.09603379641475329,0,-1.046612873886456
17411,285.58,1,126,2011-03-23 13:44:00,2011-03-23 13:44:00,16,285.58,126.0,0.1269841269841269,285.58,285.58,0.0,169,169,0,0.0,1.0,30.0,8.0,2010-12-09 11:42:00,274.0,0.5,0.5,0.0634920634920634,1.6898224852071004,0,0,0,0,0,One-Time Churners,0,0.07494990117173561,0,-0.9732413132758083
17412,709.82,4,358,2010-12-02 16:29:00,2011-05-27 14:55:00,30,177.455,89.5,0.0837988826815642,250.46,120.7,58.44522535388727,104,280,175,58.333333333333336,0.0,0.0,0.0,,280.0,0.0,1.0,0.0,2.535071428571429,0,0,0,0,1,Engaged Regulars,0,0.13122683398448431,0,-1.0702471258340869
17414,598.0,1,1380,2011-06-08 11:43:00,2011-06-08 11:43:00,5,598.0,1380.0,0.0036231884057971,598.0,598.0,0.0,93,93,0,0.0,0.0,0.0,0.0,,93.0,0.0,1.0,0.0,6.43010752688172,0,0,0,0,0,One-Time Churners,0,0.11747973478378954,0,-1.383558011221798
17416,5294.49,5,3283,2011-03-03 13:45:00,2011-08-22 09:30:00,153,1058.898,656.6,0.0466037161133109,2114.71,327.6,649.9216216744908,18,189,171,42.75,2.0,55.08,36.0,2011-08-30 14:20:00,9.0,0.2857142857142857,0.7142857142857143,0.0109655802619555,28.0131746031746,0,0,1,0,1,Engaged Regulars,0,0.11188427479408253,0,-1.01772033748832
17418,167.39,1,139,2011-01-20 11:39:00,2011-01-20 11:39:00,12,167.39,139.0,0.0863309352517985,167.39,167.39,0.0,232,232,0,0.0,0.0,0.0,0.0,,232.0,0.0,1.0,0.0,0.7215086206896553,0,0,0,0,0,One-Time Churners,0,0.14328273139676806,0,-0.9851092926333196
17419,2660.0,8,1213,2010-12-07 15:03:00,2011-07-19 12:39:00,107,332.5,151.625,0.0882110469909315,614.2,17.4,160.35433790738026,52,275,223,31.857142857142858,1.0,10.75,1.0,2011-03-15 13:55:00,177.0,0.1111111111111111,0.8888888888888888,0.0008244023083264,9.672727272727272,0,0,1,0,1,Engaged Regulars,0,0.14524038386078503,0,-0.98252145615626
17420,391.51,2,169,2010-12-01 09:56:00,2011-06-21 15:07:00,19,195.755,84.5,0.1124260355029585,260.66,130.85,91.78953126582576,79,282,202,202.0,0.0,0.0,0.0,,282.0,0.0,1.0,0.0,1.3883333333333332,0,0,0,0,1,Engaged Regulars,0,0.013340426712243447,0,-0.9865629356528152
17422,1698.97,5,1749,2011-02-16 14:44:00,2011-09-07 15:00:00,80,339.794,349.8,0.0457404230989136,402.79,293.07,46.97093069122647,1,204,203,50.75,3.0,104.16,52.0,2011-07-26 10:24:00,45.0,0.375,0.625,0.0297312750142938,8.32828431372549,0,0,0,0,1,Engaged Regulars,0,0.136096297829444,0,-0.9659254910486572
17423,449.42,1,314,2011-05-06 09:14:00,2011-05-06 09:14:00,11,449.42,314.0,0.0350318471337579,449.42,449.42,0.0,126,126,0,0.0,1.0,17.28,24.0,2011-05-17 12:29:00,115.0,0.5,0.5,0.0764331210191082,3.566825396825397,0,0,0,0,0,One-Time Churners,0,0.0891407160899726,0,-1.160576567273055
17426,3279.23,3,1841,2011-03-02 16:34:00,2011-06-17 12:31:00,137,1093.0766666666666,613.6666666666666,0.0744160782183595,1987.19,98.16,948.5407578134602,84,190,106,53.0,0.0,0.0,0.0,,190.0,0.0,1.0,0.0,17.259105263157895,0,0,1,0,1,Engaged Regulars,0,0.11307617032298828,0,-1.1535668900689953
17428,10661.09,20,6739,2010-12-06 09:37:00,2011-08-21 12:37:00,205,533.0545,336.95,0.0304199436118118,1327.55,188.44,278.574779310974,19,277,258,13.578947368421051,4.0,111.15,28.0,2011-06-21 17:20:00,79.0,0.1666666666666666,0.8333333333333334,0.0041549191274669,38.48768953068592,0,0,1,0,1,Engaged Regulars,0,0.08692997166079519,0,-1.0648377980672494
17429,524.9200000000001,3,624,2011-05-05 09:53:00,2011-08-03 13:22:00,36,174.97333333333336,208.0,0.0576923076923076,189.28,148.78,22.716340667751336,36,127,90,45.0,1.0,12.8,8.0,2011-08-11 10:13:00,29.0,0.25,0.75,0.0128205128205128,4.1332283464566935,0,1,0,0,1,Engaged Regulars,0,0.13709677783694335,0,-1.0903080904386735
17430,112.6,1,60,2010-12-09 13:05:00,2010-12-09 13:05:00,5,112.6,60.0,0.0833333333333333,112.6,112.6,0.0,273,273,0,0.0,0.0,0.0,0.0,,273.0,0.0,1.0,0.0,0.4124542124542124,0,0,0,0,0,One-Time Churners,0,0.12093590365446749,0,-0.988445489535364
17431,403.3,1,292,2011-01-30 14:36:00,2011-01-30 14:36:00,41,403.3,292.0,0.1404109589041096,403.3,403.3,0.0,221,221,0,0.0,0.0,0.0,0.0,,221.0,0.0,1.0,0.0,1.8248868778280545,0,1,0,0,0,One-Time Churners,0,0.11377548913482471,0,-1.061349539777987
17436,122.4,1,48,2011-04-27 11:33:00,2011-04-27 11:33:00,4,122.4,48.0,0.0833333333333333,122.4,122.4,0.0,135,135,0,0.0,0.0,0.0,0.0,,135.0,0.0,1.0,0.0,0.9066666666666666,0,0,0,0,0,One-Time Churners,0,0.14477947479052783,0,-1.041813585175784
17438,388.4500000000001,1,103,2011-03-31 10:26:00,2011-03-31 10:26:00,17,388.4500000000001,103.0,0.1650485436893204,388.4500000000001,388.4500000000001,0.0,162,162,0,0.0,1.0,10.15,3.0,2011-04-06 17:16:00,155.0,0.5,0.5,0.029126213592233,2.39783950617284,0,1,0,0,0,One-Time Churners,0,0.09862338748658345,0,-1.0052650399624292
17440,186.42,3,246,2011-04-06 12:05:00,2011-07-06 11:54:00,3,62.14000000000001,82.0,0.0121951219512195,117.6,7.0200000000000005,55.29078404218916,65,156,90,45.0,2.0,9.32,14.0,2011-07-15 10:36:00,56.0,0.4,0.6,0.056910569105691,1.195,0,1,0,0,0,One-Time Churners,0,0.043759838091000536,0,-1.4388262435919372
17442,1921.69,5,1260,2011-02-22 13:02:00,2011-09-07 12:19:00,86,384.338,252.0,0.0682539682539682,521.44,254.18,102.29330535279423,2,198,196,49.0,3.0,33.35,5.0,2011-08-18 06:39:00,22.0,0.375,0.625,0.0039682539682539,9.705505050505051,0,0,0,0,1,Engaged Regulars,0,0.1271331360182144,0,-0.976367403131692
17443,534.24,1,504,2011-05-04 10:47:00,2011-05-04 10:47:00,1,534.24,504.0,0.0019841269841269,534.24,534.24,0.0,128,128,0,0.0,0.0,0.0,0.0,,128.0,0.0,1.0,0.0,4.17375,0,1,0,0,0,One-Time Churners,0,0.09503678128888943,0,-1.1414662090681464
17444,2940.04,3,2119,2011-06-20 09:04:00,2011-07-15 12:05:00,132,980.0133333333332,706.3333333333334,0.0622935346861727,1217.64,550.94,372.30510624128345,56,81,25,12.5,0.0,0.0,0.0,,81.0,0.0,1.0,0.0,36.29679012345679,1,1,0,0,2,At-Risk Irregulars,0,0.029543805565894532,0,-1.20642637383197
17446,120.9,2,198,2011-02-02 14:40:00,2011-06-16 10:42:00,6,60.45,99.0,0.0303030303030303,68.10000000000001,52.8,10.818733752154175,85,218,133,133.0,0.0,0.0,0.0,,218.0,0.0,1.0,0.0,0.5545871559633028,0,1,0,0,1,Engaged Regulars,0,0.04673275407536348,0,-1.0825061731838936
17449,1497.55,4,708,2010-12-15 10:57:00,2011-09-06 08:34:00,119,374.3875,177.0,0.1680790960451977,684.26,174.86,218.06094734805984,3,268,264,88.0,0.0,0.0,0.0,,268.0,0.0,1.0,0.0,5.587873134328358,0,0,0,0,1,Engaged Regulars,0,0.09938223217185804,0,-1.0862562214335403
17450,86301.54,23,32160,2010-12-07 09:23:00,2011-09-05 13:52:00,107,3752.240869565217,1398.2608695652175,0.0033271144278606,13031.5,34.56,4079.679061363342,3,276,272,12.363636363636363,5.0,2070.48,9.0,2011-09-02 09:12:00,7.0,0.1785714285714285,0.8214285714285714,0.0002798507462686,312.6867391304348,0,0,1,1,1,Engaged Regulars,0,0.014014711378466771,0,-1.3776742408324143
17451,346.01,1,267,2011-08-26 11:54:00,2011-08-26 11:54:00,23,346.01,267.0,0.0861423220973782,346.01,346.01,0.0,14,14,0,0.0,1.0,29.85,17.0,2011-08-31 17:31:00,8.0,0.5,0.5,0.0636704119850187,24.715,0,0,1,0,0,One-Time Churners,0,0.08192713344948555,0,-1.064952324536924
17454,517.53,4,243,2010-12-15 10:54:00,2011-05-31 13:58:00,57,129.3825,60.75,0.2345679012345679,165.85,104.0,26.93847728312299,100,268,167,55.66666666666666,0.0,0.0,0.0,,268.0,0.0,1.0,0.0,1.9310820895522387,0,1,0,0,1,Engaged Regulars,0,0.1250721603442712,0,-1.072681317168293
17455,131.7,1,66,2011-05-20 12:31:00,2011-05-20 12:31:00,8,131.7,66.0,0.1212121212121212,131.7,131.7,0.0,112,112,0,0.0,0.0,0.0,0.0,,112.0,0.0,1.0,0.0,1.175892857142857,0,1,0,0,0,One-Time Churners,0,0.1597850693535952,0,-0.967773022598515
17456,249.86,1,222,2010-12-09 15:23:00,2010-12-09 15:23:00,17,249.86,222.0,0.0765765765765765,249.86,249.86,0.0,273,273,0,0.0,0.0,0.0,0.0,,273.0,0.0,1.0,0.0,0.9152380952380952,0,1,0,0,0,One-Time Churners,0,0.10232384626528285,0,-0.9723535602853246
17457,1737.7,5,826,2011-01-04 14:33:00,2011-08-05 12:48:00,14,347.54,165.2,0.0169491525423728,385.8,313.38,28.88874175176204,35,247,212,53.0,0.0,0.0,0.0,,247.0,0.0,1.0,0.0,7.035222672064777,0,1,0,0,1,Engaged Regulars,0,0.11079893427297305,0,-1.0242844766911445
17460,622.4300000000001,6,236,2010-12-01 16:24:00,2011-09-06 15:04:00,18,103.73833333333334,39.333333333333336,0.0762711864406779,159.85000000000002,19.9,55.50541610209464,2,281,278,55.6,1.0,9.95,1.0,2011-03-25 12:34:00,168.0,0.1428571428571428,0.8571428571428571,0.0042372881355932,2.2150533807829182,0,1,0,1,1,Engaged Regulars,0,0.09872718999799962,0,-1.2080261344725003
17462,463.41,1,155,2011-02-28 17:01:00,2011-02-28 17:01:00,14,463.41,155.0,0.0903225806451612,463.41,463.41,0.0,192,192,0,0.0,0.0,0.0,0.0,,192.0,0.0,1.0,0.0,2.41359375,0,0,0,0,0,One-Time Churners,0,0.156824752626179,0,-1.0205240460995824
17463,1227.59,3,718,2011-01-30 15:48:00,2011-06-16 15:10:00,103,409.19666666666666,239.33333333333331,0.1434540389972144,691.46,234.25,246.7749911018808,84,221,136,68.0,1.0,15.05,5.0,2011-06-20 17:05:00,80.0,0.25,0.75,0.0069637883008356,5.554705882352941,0,0,0,0,1,Engaged Regulars,0,0.1374631924724123,0,-1.0545089778650283
17464,289.96000000000004,1,220,2011-07-04 13:19:00,2011-07-04 13:19:00,9,289.96000000000004,220.0,0.0409090909090909,289.96000000000004,289.96000000000004,0.0,66,66,0,0.0,0.0,0.0,0.0,,66.0,0.0,1.0,0.0,4.3933333333333335,0,1,0,0,0,One-Time Churners,0,0.13351425240557285,0,-1.048036135801503
17469,1050.27,3,443,2011-05-19 08:55:00,2011-08-23 08:54:00,44,350.09,147.66666666666666,0.0993227990970654,440.71,304.2,78.48136530412808,17,113,95,47.5,1.0,27.91,9.0,2011-07-06 14:47:00,64.0,0.25,0.75,0.0203160270880361,9.294424778761062,0,0,0,0,1,Engaged Regulars,0,0.14695521508775872,0,-0.9981786142937595
17470,816.47,4,1275,2010-12-07 09:57:00,2011-08-04 13:15:00,54,204.1175,318.75,0.0423529411764705,304.13,140.57999999999998,70.27713633655448,35,276,240,80.0,0.0,0.0,0.0,,276.0,0.0,1.0,0.0,2.9582246376811594,0,0,0,0,1,Engaged Regulars,0,0.12442826811305446,0,-0.9899914666280862
17472,697.54,3,455,2011-02-13 14:40:00,2011-06-01 14:57:00,142,232.5133333333333,151.66666666666666,0.3120879120879121,259.27,189.56,37.5715322196651,99,207,108,54.0,0.0,0.0,0.0,,207.0,0.0,1.0,0.0,3.36975845410628,0,1,0,0,1,Engaged Regulars,0,0.10876266898689546,0,-1.0884091732959948
17481,260.63,1,149,2011-09-07 09:57:00,2011-09-07 09:57:00,19,260.63,149.0,0.1275167785234899,260.63,260.63,0.0,2,2,0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,0.0,130.315,0,0,0,0,0,One-Time Churners,0,0.09631297218876461,0,-1.0330746305671465
17483,274.74,2,98,2011-06-09 19:40:00,2011-07-28 17:33:00,13,137.37,49.0,0.1326530612244898,155.10000000000002,119.64,25.074006460874987,42,91,48,48.0,0.0,0.0,0.0,,91.0,0.0,1.0,0.0,3.0191208791208792,0,0,0,0,0,One-Time Churners,0,0.14498472679428848,0,-1.0360702599962426
17486,396.87,1,191,2011-03-23 14:00:00,2011-03-23 14:00:00,24,396.87,191.0,0.1256544502617801,396.87,396.87,0.0,169,169,0,0.0,0.0,0.0,0.0,,169.0,0.0,1.0,0.0,2.3483431952662723,0,1,0,0,0,One-Time Churners,0,0.16166194347527058,0,-1.0045819403914242
17489,208.56,1,232,2011-05-11 11:34:00,2011-05-11 11:34:00,16,208.56,232.0,0.0689655172413793,208.56,208.56,0.0,121,121,0,0.0,0.0,0.0,0.0,,121.0,0.0,1.0,0.0,1.7236363636363636,0,0,0,0,0,One-Time Churners,0,0.15901479810525904,0,-1.0102299993203263
17490,305.2,1,140,2011-06-16 09:15:00,2011-06-16 09:15:00,18,305.2,140.0,0.1285714285714285,305.2,305.2,0.0,85,85,0,0.0,1.0,18.75,5.0,2011-06-20 16:05:00,80.0,0.5,0.5,0.0357142857142857,3.5905882352941174,0,0,1,1,0,One-Time Churners,0,0.08884423057933827,0,-0.9746991521501064
17491,2118.11,6,1247,2010-12-07 12:18:00,2011-09-05 11:51:00,58,353.0183333333334,207.83333333333331,0.0465116279069767,556.9399999999999,135.0,143.74719091748076,4,276,271,54.2,1.0,16.95,1.0,2011-09-07 10:50:00,2.0,0.1428571428571428,0.8571428571428571,0.0008019246190858,7.674311594202899,0,0,1,0,1,Engaged Regulars,0,0.13251046192507326,0,-1.0612905460220345
17492,374.57,1,155,2011-04-05 15:21:00,2011-04-05 15:21:00,12,374.57,155.0,0.0774193548387096,374.57,374.57,0.0,156,156,0,0.0,0.0,0.0,0.0,,156.0,0.0,1.0,0.0,2.401089743589744,0,1,0,0,0,One-Time Churners,0,0.16193322664868653,0,-1.0055180760850193
17496,271.05,1,79,2010-12-16 08:39:00,2010-12-16 08:39:00,10,271.05,79.0,0.1265822784810126,271.05,271.05,0.0,267,267,0,0.0,0.0,0.0,0.0,,267.0,0.0,1.0,0.0,1.0151685393258427,0,1,0,0,0,One-Time Churners,0,0.12513859062496602,0,-0.9631206123961089
17499,622.88,1,711,2011-02-23 09:14:00,2011-02-23 09:14:00,40,622.88,711.0,0.0562587904360056,622.88,622.88,0.0,198,198,0,0.0,0.0,0.0,0.0,,198.0,0.0,1.0,0.0,3.1458585858585857,0,1,0,0,0,One-Time Churners,0,0.09370060240717015,0,-1.0427066901014275
17501,288.6,2,160,2011-05-03 09:46:00,2011-05-03 09:47:00,18,144.3,80.0,0.1125,248.25,40.35,147.00749980868324,129,129,0,0.0,0.0,0.0,0.0,,129.0,0.0,1.0,0.0,2.237209302325581,1,1,0,0,2,At-Risk Irregulars,0,0.07763547676850968,0,-0.9892670652616642
17504,2997.03,9,1664,2011-01-21 11:09:00,2011-05-17 12:59:00,112,333.00333333333333,184.88888888888889,0.0673076923076923,859.01,9.9,260.72122707980645,114,231,116,14.5,1.0,251.75,208.0,2011-05-10 11:21:00,122.0,0.1,0.9,0.125,12.974155844155844,1,1,0,0,2,At-Risk Irregulars,0,0.055115451380985725,0,-1.1114494575559077
17505,1145.84,2,556,2011-05-18 09:01:00,2011-07-01 12:50:00,48,572.92,278.0,0.0863309352517985,658.85,486.99,121.52337141472005,70,114,44,44.0,0.0,0.0,0.0,,114.0,0.0,1.0,0.0,10.051228070175435,0,1,0,0,1,Engaged Regulars,0,0.14542375526187112,0,-1.0190957917658707
17507,605.58,2,359,2011-02-03 18:08:00,2011-03-23 11:48:00,79,302.79,179.5,0.2200557103064067,340.56,265.02,53.41484625083179,170,217,47,47.0,0.0,0.0,0.0,,217.0,0.0,1.0,0.0,2.7906912442396314,1,1,0,0,2,At-Risk Irregulars,0,0.06370995015089198,0,-1.034417126516916
17508,387.31,1,289,2011-03-04 08:10:00,2011-03-04 08:10:00,22,387.31,289.0,0.0761245674740484,387.31,387.31,0.0,189,189,0,0.0,0.0,0.0,0.0,,189.0,0.0,1.0,0.0,2.049259259259259,0,1,0,0,0,One-Time Churners,0,0.15043166063581398,0,-1.0223466802310013
17511,59375.75,21,40277,2010-12-01 10:19:00,2011-09-07 11:41:00,357,2827.4166666666665,1917.952380952381,0.0088636194354097,5433.57,31.0,1508.3435586143275,2,282,280,14.0,11.0,344.86,109.0,2011-08-08 14:32:00,31.0,0.34375,0.65625,0.0027062591553492,210.55230496453905,0,0,1,1,1,Engaged Regulars,0,0.006460129414123106,1,-1.4643994339894209
17512,1891.9,8,1834,2011-02-11 12:22:00,2011-08-10 14:55:00,40,236.4875,229.25,0.0218102508178844,494.51,77.5,171.7806538874503,29,210,180,25.714285714285715,1.0,4.95,1.0,2011-02-18 15:13:00,202.0,0.1111111111111111,0.8888888888888888,0.0005452562704471,9.00904761904762,0,0,0,0,1,Engaged Regulars,0,0.14191749977271456,0,-1.029091949059838
17514,208.65,1,135,2011-08-03 15:45:00,2011-08-03 15:45:00,40,208.65,135.0,0.2962962962962963,208.65,208.65,0.0,36,36,0,0.0,0.0,0.0,0.0,,36.0,0.0,1.0,0.0,5.795833333333333,0,1,0,0,0,One-Time Churners,0,0.11132475667690878,0,-1.0326351338480024
17515,571.37,3,220,2011-01-25 14:33:00,2011-05-17 14:03:00,47,190.45666666666668,73.33333333333333,0.2136363636363636,231.48,139.19,46.98995034401858,114,226,111,55.5,0.0,0.0,0.0,,226.0,0.0,1.0,0.0,2.5281858407079647,1,0,0,0,2,At-Risk Irregulars,0,0.07599951860221299,0,-1.050065946773662
