customerid,product_cluster_diversity,primary_product_cluster,total_quantity,product_cluster_entropy
16383,8,4,302,1.5177799626884225
16384,7,7,210,1.9284722106437062
16385,9,2,201,1.8953121823244174
16386,2,2,34,0.4505612086663046
16387,4,0,44,1.3862943607198905
16389,2,1,379,0.605797499172304
16392,6,9,237,1.4900253280802875
16393,9,9,1222,1.242562977045524
16394,9,4,1442,1.6289489049621706
16395,7,4,911,1.6433741924455663
16398,10,2,889,1.8851183273128902
16399,7,1,174,1.8164858097533898
16400,7,1,203,1.7497825642392817
16401,6,9,3480,1.4067971715217784
16402,7,4,160,1.8416373319380117
16403,3,9,120,0.955131195151464
16405,1,7,187,-1.000000082690371e-10
16407,9,3,848,1.8616014981871725
16409,9,2,751,2.000706285457855
16411,6,2,81,1.4610386465736973
16414,3,7,28,1.0397207705399178
16418,7,9,237,1.8457062085122897
16419,10,7,449,2.0265752176397283
16422,8,9,26734,1.727773101817041
16424,5,7,142,1.3862943606198905
16425,6,4,199,1.5801820807494562
16426,8,9,440,1.7893047335655292
16427,4,7,186,0.9404479882553265
16429,2,2,9,0.6931471803599453
16431,9,9,451,1.7073153092888347
16434,8,2,497,1.8353931116638282
16440,6,9,146,1.6347833781848158
16441,4,7,110,1.3322449220385328
16442,9,4,369,1.8706383393010166
16444,10,9,427,1.8393501766752671
16446,1,1,2,-1.000000082690371e-10
16447,6,2,269,1.6083399150772972
16448,8,7,94,1.9876923456048414
16449,8,11,405,1.8865715771506384
16450,4,9,224,1.1187433355857523
16455,8,3,788,1.857916721405805
16456,10,9,1308,1.7837033620375162
16457,5,7,146,1.504788283181191
16458,8,9,1558,1.1520944304900156
16461,7,4,48,1.2737998351408641
16462,1,11,8,-1.000000082690371e-10
16463,6,2,184,1.6839972764367552
16464,9,2,323,1.9643468830069761
16466,10,11,660,2.0124414046344787
16469,9,2,115,1.8774279441958877
16470,8,4,363,1.5052158114837741
16471,7,11,153,1.809514255149282
16473,6,1,226,1.6279170778182248
16474,8,9,189,1.8181245712416367
16475,7,7,348,1.34413704524817
16477,8,9,1244,1.7493701297855393
16483,5,2,44,1.3066469984453455
16484,7,1,214,1.7653093660165846
16488,5,4,615,1.2688458758029875
16493,6,4,666,1.5216778268943147
16494,5,0,691,1.0352875776496635
16495,8,2,169,1.9064820028410012
16496,10,4,776,1.9799601584134132
16497,10,2,856,2.020401527038893
16498,6,1,42,1.5110861754736111
16499,7,2,134,1.8242473512705932
16500,1,2,1,-1.000000082690371e-10
16503,8,2,610,1.7450079008664474
16509,5,2,65,1.4377014431429413
16510,4,4,116,1.376055284860417
16511,9,9,287,1.7692719819194085
16515,9,1,726,2.0277020565130734
16517,6,7,113,1.5112947077564418
16518,3,0,122,0.8981370028878678
16519,4,2,24,1.3321790398101223
16520,10,9,614,2.0060546261378454
16523,8,9,3071,1.3676724652537589
16525,9,3,5121,1.9954594016714469
16526,6,1,125,1.5663734597316574
16529,8,2,247,1.8740927793580244
16531,7,4,569,1.5093218990566202
16532,2,7,1536,0.6365141680948128
16536,6,11,277,1.620574968326803
16539,6,11,471,1.3954509404568725
16545,2,1,78,0.6365141680948128
16546,6,0,-327,1.5318564002485342
16549,9,9,568,1.9061206160178537
16550,10,2,1717,1.794032626716605
16551,6,2,970,1.038812639360664
16552,7,4,237,1.836697559728858
16553,8,2,4793,1.7724566050113884
16554,7,7,116,1.6554963474837654
16555,5,9,110,1.4142790646247085
16556,10,4,1531,1.9475476788538852
16557,4,2,15,1.277034259066139
16558,10,9,3423,1.8682124330984602
16560,6,2,193,1.4265780010951106
16565,2,2,46,0.6365141680948128
16566,4,7,287,0.8855741511766717
16567,9,2,1000,2.0208857099302047
16570,8,9,1458,1.9158571147804944
16571,7,4,881,1.5119613358754895
16572,8,2,600,1.7853747621562857
16573,7,2,126,1.6442048287477005
16581,3,9,122,1.0361987845192837
16582,4,2,212,1.2882523046229002
16583,6,1,111,1.4680602028990462
16584,4,2,489,1.2228533792176
16586,6,2,143,1.539654446840098
16587,5,2,77,1.5983686273197437
16589,4,4,168,1.2831726476161034
16592,9,2,2041,1.8265103765009072
16593,5,2,85,1.480515767751447
16596,3,3,47,1.0114042644073515
16598,3,1,70,1.0670895184820832
16600,6,1,368,1.6133921185386295
16607,11,4,2197,1.835589332772765
16609,11,9,1459,1.8056112295624664
16610,1,7,84,-1.000000082690371e-10
16611,7,7,55,1.5802363397761086
16612,8,9,442,1.78963484983833
16614,5,4,247,1.364908338813311
16616,4,4,110,1.0335620538068175
16617,2,7,157,0.410116318088409
16618,8,2,876,1.696196370977874
16619,6,2,131,1.6133921185386295
16620,4,9,48,1.3321790398101223
16621,6,2,219,1.3634188041835027
16623,4,1,45,1.329661348454758
16624,7,9,228,1.6827818121057094
16625,8,9,170,1.7565452537604629
16626,8,3,1285,1.8395398835814627
16628,8,9,893,1.4273529465151098
16629,7,2,217,1.5626178090390634
16633,8,2,485,1.740177697285553
16634,5,7,86,1.504788283181191
16637,5,4,367,1.337788656492821
16638,10,4,1234,1.8857623981924512
16639,7,2,180,1.884521019145371
16641,5,11,256,1.2342678655790764
16642,8,11,133,1.8705688886156366
16643,6,2,289,1.4849758969882934
16644,7,4,907,1.578156859625948
16647,3,1,158,0.9908353861438493
16652,8,2,2546,1.8379975092541727
16654,6,1,280,1.6344786095478145
16655,8,2,1122,1.819188890622998
16656,5,4,7123,1.3002429136728737
16657,10,4,619,1.6974772535219675
16658,3,7,46,0.8486855574264172
16659,1,2,72,-1.000000082690371e-10
16660,3,7,264,1.0789922075775833
16665,3,1,59,0.8486855574264172
16667,5,1,77,1.4702535272519115
16668,5,3,318,1.342927045020452
16670,9,1,2312,1.8179085103510984
16671,1,4,656,-1.000000082690371e-10
16672,6,4,2538,1.477240598179348
16674,6,4,61,1.5460207203997496
16676,7,1,439,1.6154011217751083
16678,8,4,1798,1.8241364681258223
16679,3,2,29,1.0986122883681095
16681,3,4,1122,0.7744385450875603
16682,6,4,762,1.5832755046458726
16684,10,1,25632,1.7661735387395954
16686,11,4,1692,1.8334441479283465
16690,3,1,58,1.0114042644073515
16692,2,9,152,0.6365141680948128
16693,8,2,52,1.8469972704647042
16696,2,1,146,0.5004024233381879
16697,5,2,31,1.47659095095526
16698,2,4,840,0.5004024233381879
16700,9,4,3866,1.7434591168134848
16701,10,1,5413,2.005020149392387
16705,9,2,4764,1.798118955748285
16706,10,4,238,1.8766631467111718
16709,9,1,661,1.9126061426140881
16710,10,4,1655,1.924883584136556
16711,4,1,277,1.1685184053430877
16712,10,1,1337,1.6790070247143158
16713,10,4,2396,2.114858681794488
16714,9,4,626,1.7593339775213646
16716,1,3,44,-1.000000082690371e-10
16717,9,9,625,1.9420103130053035
16718,7,4,413,1.7250447921703738
16719,9,7,830,1.9648010839836212
16721,6,7,180,1.4881551619650193
16722,7,9,4120,1.176579415159185
16723,7,4,416,1.673152507283108
16725,9,1,297,2.035608441111318
16726,8,2,530,1.7513894832930448
16727,6,4,179,1.5265145507038342
16728,10,1,335,1.8813049451320931
16729,12,9,4713,1.9067300759402506
16730,7,4,704,1.6052863159746753
16734,7,4,125,1.4800664103893175
16735,8,7,1636,1.790173442356549
16738,1,9,3,-1.000000082690371e-10
16739,5,7,237,1.1582146929012183
16743,10,2,1768,1.6575557920269501
16744,9,2,245,1.8313361980121379
16745,11,2,6036,1.734018429029583
16746,10,9,2902,1.603011134635046
16748,3,9,542,0.39568893040128533
16750,9,1,148,1.9384566841491655
16752,5,11,66,1.4708084758221114
16754,2,2,4280,0.6931471803599453
16755,11,9,1125,2.110980099164527
16756,6,11,141,1.6150034539129146
16757,3,12,81,0.9556998908125343
16761,4,4,357,1.358007317773581
16762,4,2,143,1.0905994733794786
16763,4,2,338,0.9957935934865826
16764,9,4,417,1.875302760274458
16765,1,9,4,-1.000000082690371e-10
16766,3,2,560,0.900908872925472
16767,10,4,4351,1.740590889318115
16768,6,1,100,1.2649799193582554
16769,8,3,95,2.0106570613160404
16770,10,1,415,2.0588504921522035
16771,11,4,1115,2.168904046137594
16774,8,9,335,1.597975977875041
16775,7,1,328,1.860637528015112
16777,8,2,54,1.8201258556206832
16778,3,12,66,0.9502705389332347
16779,10,2,3937,1.965669328896585
16780,8,11,314,1.332283748080196
16781,8,2,113,1.9206765912171582
16782,7,9,634,1.6813361499872141
16788,9,9,371,1.9780250645500432
16791,11,2,376,2.0807732374555687
16792,6,0,47,1.6715952774212544
16794,12,9,724,2.026592461973028
16795,7,11,252,1.710944997820132
16801,10,2,353,1.8061825715420499
16804,5,2,34,1.3653689856332953
16805,10,9,550,1.9864321876480642
16806,11,6,390,2.082275735635703
16807,6,9,956,1.2057614349981551
16808,5,4,204,1.3796644854194373
16809,4,9,426,0.8758935483922381
16810,7,9,132,1.7194778131544317
16812,3,1,85,0.9002560509685369
16813,10,9,1258,1.8174324878719812
16814,11,3,2346,2.0087386226658963
16816,7,4,304,1.6845992977039734
16817,7,2,578,1.8832664773175165
16818,10,11,1691,2.012040252669386
16820,5,4,352,1.246037888772879
16823,5,2,149,1.4580735110843097
16824,4,2,152,1.1369165914330008
16825,4,3,362,1.308605386853449
16828,5,12,59,1.4941751377893084
16829,4,1,99,1.0335620538068175
16832,4,0,40,1.276257363836179
16833,8,2,326,1.817045092522038
16834,6,2,358,1.5336864202622256
16835,4,9,61,1.1682824497765627
16836,1,7,84,-1.000000082690371e-10
16837,9,2,742,1.9030433071469397
16838,8,7,214,1.8494427929730297
16839,8,9,6870,1.8787181488504443
16841,8,2,1972,1.6716613669548042
16842,8,4,867,1.9313694225531741
16843,8,4,9627,1.7260184722418546
16849,5,7,43,1.3592367001650065
16850,8,4,261,1.8875920371247352
16852,6,11,51,1.7478680968667573
16858,3,1,97,0.8033149758408755
16859,9,7,665,1.2024873642398368
16861,2,4,17,0.6931471803599453
16863,5,7,128,1.4241299168467734
16866,5,2,70,1.5171063965610272
16869,8,2,267,1.7101848370567914
16871,9,2,900,1.9961966651813632
16872,1,7,454,-1.000000082690371e-10
16873,9,1,2111,1.7989439035571604
16875,8,2,607,1.8422515838023172
16877,8,2,107,1.8286765129372435
16880,10,4,671,1.8650312155142577
16882,6,7,106,1.6304325820288885
16883,8,4,112,1.7128550401478926
16885,9,9,36,1.9532454776315014
16889,10,4,1076,1.9600240307727694
16891,11,2,184,2.0085062991716365
16892,6,4,93,1.6311795835743974
16893,8,1,66,1.9297437885275506
16897,8,1,61,1.5229898818016148
16898,10,4,251,1.9746670172440524
16899,10,1,287,2.031844083802887
16902,7,1,736,1.563524359561872
16904,11,9,1752,2.0364880402340537
16905,9,2,263,1.9794148255882902
16906,8,1,190,1.9164085567725917
16907,9,12,291,1.7055745489882177
16912,8,4,731,1.9346376556611362
16913,5,4,82,1.3862943606198905
16915,7,1,59,1.7061942355889461
16916,8,4,106,1.8536091202365044
16917,4,2,232,1.002718264117516
16918,8,9,631,1.6348320180679228
16919,10,4,1433,1.9269029600021021
16923,11,1,2089,2.1054664002856116
16926,4,2,35,1.0547209165068123
16927,3,9,993,0.8675632281814611
16928,9,3,1814,0.973092058376822
16929,3,9,406,0.7777899312559315
16931,11,4,2186,2.0848137346062647
16933,8,0,136,1.773276747071568
16938,11,2,900,2.0287815585381144
16940,9,9,1365,1.8392315283004324
16942,10,9,671,1.7366587554112174
16943,5,10,157,1.519816328559414
16945,8,9,2169,1.2296304965002534
16947,8,2,346,1.686300461993552
16948,4,4,1614,1.188260652309807
16949,7,4,385,1.6954043953299618
16950,8,11,379,1.829496310920299
16951,7,4,1342,1.2364241073294497
16952,7,1,93,1.7582428590165524
16954,6,2,744,1.0659962205732016
16955,7,1,270,1.4455321644015138
16957,7,0,188,1.860089821733769
16960,8,1,99,1.8908735359616509
16961,5,7,164,1.4264444333582804
16963,4,0,35,1.277034259066139
16965,7,9,303,1.7027857418146712
16966,4,4,1318,1.1892816048661359
16967,5,7,345,1.4174254950357066
16968,5,9,98,1.5472867328409474
16969,5,2,742,1.4003043085016698
16976,2,2,88,0.6931471803599453
16979,8,2,134,1.9899913092731527
16980,7,2,752,1.6263254973736432
16983,7,4,727,1.6928039280291662
16984,11,1,1736,2.153759705004966
16985,10,4,1753,2.0442666720980953
16987,6,2,109,1.7050439064719722
16989,3,2,1136,0.9433483920290392
16990,1,9,100,-1.000000082690371e-10
16992,7,2,637,1.5597547001880043
16996,6,9,454,1.7087142405158042
16997,1,9,460,-1.000000082690371e-10
16998,2,9,73,0.4505612086663046
17001,7,9,1882,1.76279036691994
17002,7,9,476,1.8235468749500259
17004,6,9,616,1.3663626037792616
17007,8,1,340,1.9751616203241973
17015,8,4,587,1.8463657629948038
17017,7,2,5084,1.3770157780689198
17018,1,4,60,-1.000000082690371e-10
17019,8,2,754,1.6690475967763598
17024,1,7,45,-1.000000082690371e-10
17025,2,7,139,0.5004024233381879
17026,3,11,109,0.9502705389332347
17027,10,4,286,2.0275695734328476
17029,1,9,400,-1.000000082690371e-10
17031,1,9,145,-1.000000082690371e-10
17033,6,0,202,1.700164941814579
17034,5,4,98,1.5607104085414063
17035,7,1,201,1.6870956747128192
17040,6,2,273,1.6697315316136139
17041,8,2,650,1.7281165074170917
17042,8,4,900,1.6875556937527105
17043,8,4,370,1.8255573936398923
17045,5,2,106,1.3128501776637043
17046,7,2,524,1.7376274757470214
17047,9,7,401,2.154421227185242
17048,7,2,518,1.8554663145995576
17049,11,9,1212,1.8616914075097069
17050,10,2,1644,1.6356041125659695
17051,7,9,194,1.5573035622852296
17053,3,1,141,0.9743147525693494
17054,10,2,803,1.8944647715059595
17058,10,4,559,1.8766273225333492
17059,9,9,1383,1.79796737184279
17060,2,7,228,0.4505612086663046
17061,9,2,1495,1.9936354694196428
17062,10,2,449,1.9230295435224531
17063,5,9,362,1.3526694802607249
17064,9,4,221,1.9140686775184839
17068,6,9,1906,0.9166289876776059
17069,9,2,948,1.7087076482969779
17070,9,4,158,1.9797761042410156
17071,9,2,796,2.010424562817161
17073,8,4,328,1.8024554267952078
17075,9,2,276,1.8459146732901621
17076,5,2,136,1.3535913516346063
17080,1,7,70,-1.000000082690371e-10
17082,5,4,350,1.3453140786151019
17083,6,1,930,1.155309679435286
17085,10,12,888,1.9471746074040648
17088,9,2,589,1.96220388914248
17090,5,1,361,1.4264444333582804
17091,9,9,1496,1.5861624893197004
17092,8,4,474,1.784379049114015
17094,4,1,148,1.3095258349040693
17095,8,1,256,1.9777643924043145
17096,6,3,196,1.6388551565734646
17097,9,2,274,1.914280275969928
17101,4,2,170,1.2589910284554198
17102,1,2,2,-1.000000082690371e-10
17105,9,11,725,1.8524578117588404
17107,10,4,2859,2.0729867994017486
17109,8,2,257,1.9432541990091088
17110,3,2,58,0.5359610494090694
17114,10,3,156,1.8836009465486674
17115,5,2,292,1.428859969598065
17117,7,11,68,1.8891591630540217
17118,3,9,174,1.0114042644073515
17120,7,9,148,1.7533075539635097
17122,2,11,104,0.37677016105643674
17123,6,11,276,1.6417347115875214
17124,8,4,129,1.8142909151935145
17126,11,4,814,2.165441874534434
17128,5,7,82,1.5437891845588954
17133,6,1,1477,1.6304325820288885
17134,5,3,108,1.4556568577704267
17135,5,2,516,1.1822433150925336
17138,7,2,136,1.642083301061501
17139,11,9,3819,1.80549925584982
17140,7,4,296,1.7540041270179667
17142,7,9,81,1.6216679164123506
17146,9,3,218,1.9729386978549077
17147,7,2,513,1.6807204937826261
17152,5,9,477,1.3535913516346063
17155,2,2,155,0.32508297319144824
17157,5,2,139,1.0805738478648537
17158,7,4,491,1.686213707207827
17159,7,9,360,1.4503616239547226
17160,6,9,2843,1.0435413828027544
17162,10,4,982,1.9766722696324392
17164,8,2,844,1.8341869641303457
17165,7,2,100,1.8343719695816239
17166,2,1,54,0.5623351444188083
17169,6,11,123,1.64925378793636
17171,7,4,185,1.8037193770688749
17173,3,1,277,0.9701157836869381
17174,3,9,41,1.0397207705399178
17175,8,11,691,1.7810335151918615
17176,6,7,243,1.6907718376057115
17179,7,2,393,1.5758881792952044
17180,8,2,527,1.1993537186581436
17181,1,7,216,-1.000000082690371e-10
17183,4,4,153,1.2798542254336676
17187,4,2,156,1.1163670748893366
17188,9,1,1043,1.8329760157184767
17189,9,4,230,1.704153233970473
17190,1,3,0,-1.000000082690371e-10
17191,9,2,943,2.092793428724125
17193,2,2,210,0.5799151712181009
17194,7,4,120,1.5604873526825584
17198,11,9,292,2.0795149127957098
17204,8,2,648,1.8197498873024172
17211,7,4,861,1.7566407510176796
17212,3,1,147,1.0397207705399178
17213,10,7,919,1.996465886969175
17214,10,4,186,2.0342206033927526
17217,4,4,24,1.2148896535491205
17218,8,4,427,1.897464430033224
17220,11,2,1505,1.9158749968774904
17223,8,11,115,1.9996552773792966
17226,7,4,406,1.797701253315762
17227,3,2,301,0.5825842449160128
17228,7,4,669,1.630977840759094
17229,5,9,193,1.1873591471906246
17230,9,2,1832,2.1051990906074147
17231,11,4,1139,2.211315340047634
17234,5,4,61,1.0373923241209084
17235,4,4,138,1.1685184053430877
17236,10,4,409,1.9977119420132188
17238,10,2,1004,1.7831824517690509
17239,6,7,172,1.6479184324021645
17242,4,2,735,1.3642988934854618
17243,10,1,1598,2.0574168382749973
17245,4,4,81,0.9404479882553265
17248,7,9,221,1.465400565768487
17250,8,7,74,1.910914270787008
17251,7,4,108,1.7419567238726477
17252,10,4,200,2.045901199238726
17255,7,0,74,1.7275984092601329
17256,6,11,143,1.5034607866538297
17259,10,4,408,1.8288100612136138
17262,4,7,401,1.14370838902625
17263,8,4,41,1.8713752925860532
17265,9,1,424,1.9683672026537644
17266,7,4,34,1.5834783410800255
17267,10,9,164,1.960666518039629
17268,1,7,1532,-1.000000082690371e-10
17272,6,4,1243,1.201505454299661
17277,10,4,447,1.8313543653637965
17278,6,4,179,1.4141754634569788
17282,8,4,1876,1.8886697672105903
17284,9,4,1306,1.9008137649884995
17287,8,2,385,1.753703581653197
17288,6,2,662,1.360114278733588
17289,8,11,165,1.7554830343764394
17291,2,1,144,0.6931471803599453
17293,8,7,563,1.8931728587987946
17298,6,11,387,1.42075211760452
17299,7,2,282,1.7346449399153518
17302,8,11,402,1.8556295276205714
17303,9,4,157,2.06137793786825
17306,4,1,9837,1.198804230263205
17309,5,7,48,1.4897503183505911
17311,6,4,466,1.4531084278149926
17312,5,7,372,1.252762967995368
17314,9,2,1034,1.9751267496337774
17315,10,1,3239,2.0201887758705688
17320,10,4,722,1.8040759741410965
17323,8,4,532,1.5980280371508653
17324,3,1,728,0.7534424608802384
17325,4,9,70,1.277034259066139
17329,6,9,72,1.6731421365534198
17331,1,2,16,-1.000000082690371e-10
17334,1,4,314,-1.000000082690371e-10
17337,11,4,1280,1.9438178280131224
17338,11,2,2506,2.0920732218084868
17339,2,1,152,0.3488320956430319
17340,10,7,4363,2.114034218856435
17341,9,4,450,1.7984054831844107
17343,6,1,56,1.5335907997183833
17345,5,9,199,1.4217312461539193
17346,10,9,1011,1.8663940230028802
17348,6,4,202,1.4581786902933762
17349,2,4,102,0.37677016105643674
17351,4,2,97,1.2335827652236988
17353,2,9,1650,0.47413931285783734
17356,7,4,166,1.716784685243997
17358,10,4,198,2.0096113353939313
17360,10,9,186,2.0019567272762213
17361,6,7,83,1.5910202681070191
17362,6,0,192,1.55967554345518
17364,9,4,1609,1.8745202557057075
17365,9,4,2596,1.6003585175102988
17367,8,4,149,1.8681202581971186
17368,7,4,577,1.539498993503079
17370,6,3,242,1.3734685935026816
17371,5,1,39,1.4750763105546947
17372,10,2,661,1.9158509318281922
17373,7,2,218,1.7254141429400365
17374,4,4,85,1.2236193005553186
17375,8,4,404,1.6268702575431797
17376,4,2,47,1.1679373673256643
17377,8,4,1265,1.5944963149344802
17381,5,4,22848,1.1588311066816261
17384,3,7,49,1.0397207705399178
17386,2,7,1022,0.3046360971492381
17388,6,7,799,1.504077396176274
17389,8,2,1856,1.7053508847732304
17391,1,7,480,-1.000000082690371e-10
17392,9,4,289,1.9379198151921857
17394,3,7,241,1.0397207705399178
17396,4,1,1105,1.1174899590231537
17398,5,2,314,0.7132428770924433
17400,10,4,1166,2.0881415451479732
17402,6,4,420,1.357910990676327
17404,8,2,22451,1.3969635202024464
17405,6,4,352,1.258492854565648
17406,10,2,868,1.9729058557195966
17408,1,2,3,-1.000000082690371e-10
17409,4,2,119,1.157373297822901
17410,8,1,161,1.9743423454932616
17411,7,7,118,1.5810937494718231
17412,7,4,420,1.693398110731462
17414,2,9,1380,0.5004024233381879
17416,7,9,3702,1.6451874242760356
17418,7,1,151,1.7782333050997077
17419,10,2,1342,2.1352472080027254
17420,7,9,171,1.5897019027007862
17422,11,0,1812,1.7775565888875635
17423,4,7,364,0.953271014305891
17426,10,2,2028,1.8086761235134468
17428,10,2,7829,1.95332110695648
17429,9,1,711,1.934904435004452
17430,4,7,76,1.277034259066139
17431,7,0,295,1.8078073122607077
17436,1,1,48,-1.000000082690371e-10
17438,4,1,104,1.35778649842815
17440,1,7,232,-1.000000082690371e-10
17442,9,2,1670,1.943669101872647
17443,1,1,504,-1.000000082690371e-10
17444,9,4,2313,1.7184639785681262
17446,2,2,210,0.5859526181035508
17449,11,11,720,2.2802319407247063
17450,11,12,35289,2.1867552149436498
17451,6,2,333,1.633194374025175
17454,8,9,299,1.6352286915380045
17455,2,9,76,0.6365141680948128
17456,5,11,234,1.365076723071222
17457,6,7,826,1.5887430722572082
17460,8,2,289,1.8987512427110342
17462,5,9,155,1.3316643097930148
17463,8,7,795,1.9344386013013763
17464,3,2,244,1.0361987845192837
17469,9,9,527,1.293720158274269
17470,10,1,1307,1.849909608518783
17472,10,4,501,2.03016537131722
17481,6,4,157,1.5996592018272062
17483,6,7,122,1.5481155262740174
17486,9,1,205,2.033763221156375
17489,5,4,232,1.0373923241209084
17490,6,2,165,1.514476039360408
17491,8,2,1611,1.8947141291560234
17492,6,0,167,1.6715952774212544
17496,4,1,99,1.0751393236053735
17499,6,4,760,1.289192106497725
17501,5,2,160,1.2676770285452552
17504,9,2,1648,2.018605879560336
17505,7,4,646,1.8597742062456377
17507,8,2,377,1.7529337399245541
17508,5,0,301,1.2051170547621646
17511,9,9,47598,1.8780444653269388
17512,5,12,1899,1.2618422902086999
17514,8,11,163,1.9142332352915434
17515,6,12,224,0.9749827543038293
17516,9,2,398,1.899378116327923
17517,4,0,102,1.0335620538068175
17519,9,2,1085,1.8267533776448648
17521,4,11,176,0.8369882163858358
17522,9,4,962,2.069201059590091
17524,4,4,90,1.329661348454758
17525,4,1,94,1.0888999749452237
17526,3,2,91,0.8392695554891105
17527,8,4,188,1.8588614190552994
17530,10,2,825,1.9430305880724672
17531,5,4,199,1.4479871135961186
17535,5,0,136,1.4583192219643482
17536,1,2,6,-1.000000082690371e-10
17537,10,8,369,1.9483392359417135
17540,3,1,64,0.9002560509685369
17542,5,2,134,1.5300196861864273
17548,4,4,-132,1.006214565544081
17550,8,0,98,1.7360812853125895
17551,8,4,155,1.8773224507264987
17552,3,2,154,1.0851886126676504
17553,2,2,1048,0.6931471803599453
17554,7,4,1788,1.697669573003638
17555,6,4,164,1.4173520757868752
17556,5,1,129,1.5595811557598769
17560,6,7,695,1.6705308587914103
17562,10,9,747,1.7903594708938932
17567,9,3,2087,1.964411424219281
17569,9,2,164,2.1017178757233803
17571,10,4,543,2.0439780001080994
17572,2,1,80,0.32508297319144824
17573,6,1,177,1.6417347115875214
17574,6,1,89,1.7351264563629227
17576,11,2,1462,2.0826067599006985
17578,2,1,90,0.6931471803599453
17579,5,1,128,1.2360529337595538
17580,7,0,90,1.7590486519143314
17581,9,9,4248,1.6542759813438308
17582,7,2,124,1.496835935853077
17584,7,2,245,1.749778988484166
17585,11,4,1698,2.0138510403134906
17588,5,7,852,1.4481075345790355
17589,8,2,1398,1.6796244721799465
17591,9,2,1021,1.8730666051415268
17593,10,9,2380,2.11904397709594
17594,2,9,260,0.37677016105643674
17596,9,4,2856,1.644984407477775
17597,10,4,1228,1.910725354954616
17601,4,4,103,1.2730283361896257
17602,9,4,980,1.9238493399750867
17604,11,12,180,1.9232370667464984
17609,8,9,285,1.8254682704376115
17611,11,4,2005,2.050138864714486
17612,8,9,1450,1.7007445591251975
17613,11,9,1908,2.090674033217419
17615,6,2,142,1.6020559148587263
17616,1,7,448,-1.000000082690371e-10
17618,8,2,253,1.731501033923001
17619,9,0,128,1.8945038101063836
17621,5,0,354,1.350044689485175
17624,8,7,353,1.9798448893885432
17625,10,2,886,2.0270417195043255
17629,9,2,695,1.8891454524668272
17630,8,2,158,1.8620840399779106
17631,8,2,197,1.841987209557077
17633,9,3,337,1.9405184626591152
17634,10,2,697,1.9887989066620648
17637,8,1,215,1.9763202887575764
17639,4,3,49,1.15374194230109
17642,6,1,699,1.3412477389117459
17643,3,11,83,0.8486855574264172
17644,9,9,1026,1.6589521433610408
17646,7,2,334,1.4793134476821386
17648,7,2,299,1.7549447961294737
17649,7,2,484,1.5481103815901476
17651,7,9,755,1.4328107640423955
17652,10,2,1862,1.7983382408643054
17653,4,1,687,1.310783677699714
17654,7,0,46,1.6439049516438866
17655,10,4,733,2.052422329144533
17656,8,3,483,1.840259959658345
17658,5,4,222,1.3592367001650065
17659,9,4,809,1.875855366676546
17660,7,11,147,1.4214292138430906
17663,8,2,491,1.9322126298970965
17664,3,4,443,0.9012262505973274
17667,8,2,978,1.7844640501313869
17669,5,9,1956,0.907144923049801
17670,6,0,110,1.720193458619825
17671,10,1,421,1.8632005784889074
17672,9,2,723,1.8328584539333599
17673,9,4,1082,1.9708266438455586
17674,2,4,349,0.3046360971492381
17675,10,9,6681,2.139946605364131
17676,8,9,571,1.5446736878205694
17677,9,9,9538,1.8671118146340668
17678,7,4,232,1.8090102835668667
17682,9,9,1193,1.5208798829682357
17685,6,7,1009,1.679059342694008
17686,8,9,2255,1.8839341154376144
17690,11,1,1441,2.017560749297346
17691,9,2,144,2.047559295144748
17692,9,1,709,1.7641137439882526
17693,5,4,254,1.3534969081354538
17694,5,4,190,1.5437891845588954
17695,7,4,827,1.8754717938208312
17696,10,4,1407,2.2202920606456242
17697,6,1,99,1.495615779572503
17698,5,4,93,1.4941751377893084
17700,9,4,941,1.8703307365659847
17701,6,9,129,1.4890193413370747
17702,6,9,1388,1.2041354064831327
17703,5,4,468,1.4060316232530075
17704,7,9,399,1.7721112578340272
17705,6,9,672,1.427066674463478
17706,10,1,3480,2.049821402448399
17707,2,1,156,0.6365141680948128
17708,6,1,90,1.4899284506919428
17709,6,7,20,1.6674619328292948
17711,7,0,107,1.844621475665503
17714,5,7,92,1.3592367001650065
17715,1,3,384,-1.000000082690371e-10
17716,10,3,2655,2.0430405008590626
17718,2,2,107,0.410116318088409
17719,9,1,2147,1.48203062293432
17720,8,7,434,1.9237566163064785
17722,9,4,1666,1.918350232695331
17723,1,9,792,-1.000000082690371e-10
17724,6,9,102,1.6313454202085969
17725,11,11,1782,2.0523296631346004
17730,10,4,2430,1.872624366920838
17731,8,2,279,1.885601608832674
17732,7,2,117,1.8724509881392688
17733,7,4,87,1.8200759746606217
17734,5,4,355,1.4403438918976528
17735,10,9,7693,1.616484087450588
17736,6,4,219,1.6286830560146754
17738,9,2,808,1.9131547055571003
17739,5,1,406,1.4897673635073496
17742,6,2,115,1.6300005585616533
17744,8,4,1734,1.8453454944714203
17746,3,2,28,0.6390318593501769
17747,1,3,11,-1.000000082690371e-10
17749,9,2,350,1.9476867023225315
17750,10,4,2689,1.9288722065205597
17752,1,0,192,-1.000000082690371e-10
17754,7,0,823,1.5226056560541334
17757,9,2,2004,1.8516185182268448
17758,10,9,975,1.6835161476102871
17759,7,7,77,1.798105501924266
17760,6,2,201,1.6094379118341005
17763,1,3,12,-1.000000082690371e-10
17764,7,4,140,1.6892453092563893
17765,8,2,187,1.7606257304848896
17768,7,4,131,1.7972267578121746
