customerid,total_purchase,count_orders,tot_items,first_purchase_date,last_purchase_date,num_unique_products,avg_order_val,avg_items_per_order,product_diversity_ratio,max_order_val,min_order_val,std_order_val,days_since_last_purchase,days_since_first_purchase,purchase_span,avg_days_between_orders,total_cancellation_count,total_cancellation_amnt,total_cancelled_qty,last_cancel_date,days_since_last_cancellation,cancellation_rate,order_completion_rate,return_purchase_ratio,per_day_purchase_amnt,activity_gap,churn,high_value_customer,high_future_cancellation
16431,623.28,3,442,2011-02-15 14:02:00,2011-05-10 14:09:00,51,207.76,147.33333333333334,0.11538461538461539,288.68,65.01,123.99305988643073,121,205,84,42.0,0.0,0.0,0.0,,205.0,0.0,1.0,0.0,3.040390243902439,1,1,0,0
16434,898.84,4,442,2011-02-13 12:17:00,2011-09-04 12:54:00,49,224.71,110.5,0.11085972850678733,393.5,121.95,117.49187688233319,4,208,203,67.66666666666667,0.0,0.0,0.0,,208.0,0.0,1.0,0.0,4.321346153846154,0,0,0,0
16440,272.46,1,115,2011-05-09 12:25:00,2011-05-09 12:25:00,35,272.46,115.0,0.30434782608695654,272.46,272.46,0.0,123,123,0,0.0,0.0,0.0,0.0,,123.0,0.0,1.0,0.0,2.215121951219512,0,0,1,0
16441,211.0,1,110,2011-02-21 17:35:00,2011-02-21 17:35:00,12,211.0,110.0,0.10909090909090909,211.0,211.0,0.0,199,199,0,0.0,0.0,0.0,0.0,,199.0,0.0,1.0,0.0,1.0603015075376885,0,0,0,0
16442,432.43,2,352,2010-12-14 10:46:00,2011-04-26 11:51:00,99,216.215,176.0,0.28125,285.37,147.06,97.79993890591139,136,269,133,133.0,0.0,0.0,0.0,,269.0,0.0,1.0,0.0,1.607546468401487,0,0,0,0
16444,541.4,3,337,2011-03-20 12:14:00,2011-09-05 14:27:00,58,180.46666666666667,112.33333333333333,0.17210682492581603,301.32,119.08,104.66645944777788,3,173,169,84.5,1.0,15.899999999999999,2.0,2011-03-20 12:11:00,173.0,0.25,0.75,0.005934718100890208,3.129479768786127,0,0,0,0
16446,2.9,1,2,2011-05-18 09:52:00,2011-05-18 09:52:00,2,2.9,2.0,1.0,2.9,2.9,0.0,114,114,0,0.0,0.0,0.0,0.0,,114.0,0.0,1.0,0.0,0.02543859649122807,0,0,1,1
16447,255.91,1,221,2011-07-27 12:45:00,2011-07-27 12:45:00,34,255.91,221.0,0.15384615384615385,255.91,255.91,0.0,44,44,0,0.0,0.0,0.0,0.0,,44.0,0.0,1.0,0.0,5.816136363636364,0,1,0,0
16448,182.99,1,76,2011-05-25 16:28:00,2011-05-25 16:28:00,19,182.99,76.0,0.25,182.99,182.99,0.0,106,106,0,0.0,0.0,0.0,0.0,,106.0,0.0,1.0,0.0,1.7263207547169812,0,1,0,0
16449,707.69,2,367,2011-03-04 12:15:00,2011-05-26 10:25:00,40,353.845,183.5,0.10899182561307902,416.69,291.0,88.87625132733717,106,189,82,82.0,1.0,33.0,8.0,2011-06-02 11:07:00,99.0,0.3333333333333333,0.6666666666666666,0.021798365122615803,3.744391534391535,0,1,0,0
16450,311.92,1,200,2011-07-13 11:47:00,2011-07-13 11:47:00,11,311.92,200.0,0.055,311.92,311.92,0.0,58,58,0,0.0,0.0,0.0,0.0,,58.0,0.0,1.0,0.0,5.377931034482759,0,1,0,0
16455,1323.3799999999999,6,756,2010-12-03 16:44:00,2011-09-06 10:46:00,48,220.5633333333333,126.0,0.06349206349206349,413.7,135.0,102.15821879157185,3,279,276,55.2,0.0,0.0,0.0,,279.0,0.0,1.0,0.0,4.743297491039426,0,0,0,0
16456,2158.18,5,1147,2010-12-01 14:11:00,2011-09-01 13:50:00,80,431.63599999999997,229.4,0.06974716652136007,787.4,124.16,240.05118002209446,7,281,273,68.25,0.0,0.0,0.0,,281.0,0.0,1.0,0.0,7.68035587188612,0,1,0,0
16457,208.36,1,140,2011-05-05 13:19:00,2011-05-05 13:19:00,9,208.36,140.0,0.06428571428571428,208.36,208.36,0.0,126,126,0,0.0,0.0,0.0,0.0,,126.0,0.0,1.0,0.0,1.6536507936507938,0,1,0,0
16458,2151.5,11,1360,2010-12-14 11:51:00,2011-08-25 15:47:00,43,195.5909090909091,123.63636363636364,0.03161764705882353,254.8,157.7,27.708859758043264,14,269,254,25.4,0.0,0.0,0.0,,269.0,0.0,1.0,0.0,7.9981412639405205,0,0,1,0
16461,142.92,1,48,2011-06-15 12:07:00,2011-06-15 12:07:00,31,142.92,48.0,0.6458333333333334,142.92,142.92,0.0,86,86,0,0.0,0.0,0.0,0.0,,86.0,0.0,1.0,0.0,1.661860465116279,0,1,0,0
16462,68.0,2,8,2011-03-01 08:58:00,2011-06-07 11:07:00,1,34.0,4.0,0.125,34.0,34.0,0.0,94,192,98,98.0,0.0,0.0,0.0,,192.0,0.0,1.0,0.0,0.3541666666666667,0,0,0,1
16463,319.37,1,179,2011-05-19 14:45:00,2011-05-19 14:45:00,19,319.37,179.0,0.10614525139664804,319.37,319.37,0.0,112,112,0,0.0,1.0,4.95,1.0,2011-05-27 09:17:00,105.0,0.5,0.5,0.00558659217877095,2.851517857142857,0,0,0,0
16464,380.33,1,310,2011-07-20 13:53:00,2011-07-20 13:53:00,88,380.33,310.0,0.2838709677419355,380.33,380.33,0.0,50,50,0,0.0,0.0,0.0,0.0,,50.0,0.0,1.0,0.0,7.606599999999999,0,0,0,0
16466,999.63,5,529,2011-02-20 11:39:00,2011-08-28 13:08:00,68,199.926,105.8,0.1285444234404537,245.67000000000002,109.12,53.930134711495036,11,201,189,47.25,0.0,0.0,0.0,,201.0,0.0,1.0,0.0,4.973283582089552,0,0,0,0
16469,268.3,2,111,2011-04-07 13:11:00,2011-04-07 13:16:00,52,134.15,55.5,0.46846846846846846,170.6,97.7,51.5480843484993,154,154,0,0.0,0.0,0.0,0.0,,154.0,0.0,1.0,0.0,1.7422077922077923,1,0,0,0
16470,539.13,3,358,2010-12-16 11:53:00,2011-08-16 11:40:00,83,179.71,119.33333333333333,0.23184357541899442,216.34,129.32,45.11234088362075,24,267,242,121.0,1.0,4.95,1.0,2010-12-16 11:10:00,267.0,0.25,0.75,0.002793296089385475,2.0192134831460673,0,0,0,0
16471,223.95000000000002,1,141,2011-03-10 09:41:00,2011-03-10 09:41:00,13,223.95000000000002,141.0,0.09219858156028368,223.95000000000002,223.95000000000002,0.0,183,183,0,0.0,0.0,0.0,0.0,,183.0,0.0,1.0,0.0,1.2237704918032788,0,1,0,0
16473,316.11,3,196,2011-01-07 10:55:00,2011-06-28 09:10:00,18,105.37,65.33333333333333,0.09183673469387756,149.41,68.4,40.965152263844935,73,245,171,85.5,1.0,1.25,1.0,2011-03-02 17:11:00,190.0,0.25,0.75,0.00510204081632653,1.2902448979591836,0,1,0,0
16474,341.35,1,193,2011-07-17 14:51:00,2011-07-17 14:51:00,82,341.35,193.0,0.42487046632124353,341.35,341.35,0.0,53,53,0,0.0,1.0,27.0,12.0,2011-09-01 17:22:00,7.0,0.5,0.5,0.06217616580310881,6.44056603773585,0,0,1,1
16475,459.3,3,318,2011-03-11 09:39:00,2011-07-19 11:08:00,22,153.1,106.0,0.06918238993710692,310.0,57.900000000000006,136.90788874276018,52,182,130,65.0,0.0,0.0,0.0,,182.0,0.0,1.0,0.0,2.5236263736263735,0,0,0,0
16477,1999.26,6,1099,2010-12-03 12:48:00,2011-07-31 12:47:00,96,333.21,183.16666666666666,0.08735213830755233,446.75,214.5,97.66391247538672,40,280,239,47.8,0.0,0.0,0.0,,280.0,0.0,1.0,0.0,7.140214285714285,0,0,0,0
16483,139.35,1,44,2011-05-31 13:08:00,2011-05-31 13:08:00,19,139.35,44.0,0.4318181818181818,139.35,139.35,0.0,100,100,0,0.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,1.3935,0,1,0,0
16484,404.3,2,200,2011-06-02 10:39:00,2011-06-19 12:06:00,25,202.15,100.0,0.125,285.7,118.60000000000001,118.15754313627208,82,99,17,17.0,1.0,24.900000000000002,6.0,2011-06-03 13:21:00,97.0,0.3333333333333333,0.6666666666666666,0.03,4.083838383838384,1,1,0,0
16488,354.57,2,619,2011-07-14 11:46:00,2011-08-17 09:05:00,22,177.285,309.5,0.035541195476575124,219.06,135.51,59.078771568136055,23,57,33,33.0,1.0,6.6,4.0,2011-07-19 12:00:00,52.0,0.3333333333333333,0.6666666666666666,0.006462035541195477,6.220526315789473,0,0,0,0
16493,782.29,3,706,2011-01-14 08:16:00,2011-06-19 15:15:00,25,260.7633333333333,235.33333333333334,0.03541076487252125,414.49,127.80000000000001,144.46842573148407,81,238,156,78.0,1.0,17.16,40.0,2011-08-25 09:29:00,15.0,0.25,0.75,0.056657223796033995,3.2869327731092435,0,0,0,0
16494,826.53,1,675,2011-02-16 12:49:00,2011-02-16 12:49:00,47,826.53,675.0,0.06962962962962962,826.53,826.53,0.0,205,205,0,0.0,0.0,0.0,0.0,,205.0,0.0,1.0,0.0,4.031853658536585,0,1,0,0
16495,246.51,2,166,2011-03-08 16:38:00,2011-03-08 16:39:00,32,123.255,83.0,0.1927710843373494,238.01,8.5,162.28807735012452,184,184,0,0.0,0.0,0.0,0.0,,184.0,0.0,1.0,0.0,1.339728260869565,1,0,0,0
16496,1185.04,2,784,2011-01-27 09:42:00,2011-05-16 10:48:00,71,592.52,392.0,0.09056122448979592,736.7,448.34,203.9013114229529,116,225,109,109.0,1.0,37.3,20.0,2011-06-01 16:29:00,99.0,0.3333333333333333,0.6666666666666666,0.025510204081632654,5.266844444444445,0,0,0,0
16497,1550.7,5,789,2011-01-10 13:20:00,2011-05-20 13:58:00,82,310.14,157.8,0.10392902408111533,718.64,144.38,234.2113374710968,111,241,130,32.5,0.0,0.0,0.0,,241.0,0.0,1.0,0.0,6.4344398340248965,1,0,1,0
16498,100.97,2,45,2011-06-30 19:52:00,2011-07-01 15:07:00,15,50.485,22.5,0.3333333333333333,91.22,9.75,57.60798946326803,69,70,0,0.0,1.0,14.850000000000001,3.0,2011-07-01 15:06:00,69.0,0.3333333333333333,0.6666666666666666,0.06666666666666667,1.4424285714285714,1,1,0,0
16499,365.45,2,127,2010-12-10 10:27:00,2010-12-14 13:31:00,18,182.725,63.5,0.14173228346456693,218.10000000000002,147.35,50.02780476894827,268,273,4,4.0,3.0,46.35,5.0,2010-12-14 15:20:00,268.0,0.6,0.4,0.03937007874015748,1.3386446886446886,1,1,0,0
16500,165.0,1,1,2011-01-13 10:28:00,2011-01-13 10:28:00,1,165.0,1.0,1.0,165.0,165.0,0.0,239,239,0,0.0,0.0,0.0,0.0,,239.0,0.0,1.0,0.0,0.6903765690376569,0,0,0,0
16503,1431.93,4,569,2010-12-14 13:50:00,2011-08-25 11:46:00,71,357.9825,142.25,0.12478031634446397,488.09,251.6,97.70968644407779,15,268,253,84.33333333333333,1.0,10.5,2.0,2010-12-16 15:36:00,266.0,0.2,0.8,0.0035149384885764497,5.343022388059702,0,1,0,0
16509,363.7,1,64,2011-02-16 09:25:00,2011-02-16 09:25:00,13,363.7,64.0,0.203125,363.7,363.7,0.0,205,205,0,0.0,0.0,0.0,0.0,,205.0,0.0,1.0,0.0,1.7741463414634147,0,1,0,0
16510,248.1,1,92,2010-12-02 13:39:00,2010-12-02 13:39:00,13,248.1,92.0,0.14130434782608695,248.1,248.1,0.0,280,280,0,0.0,0.0,0.0,0.0,,280.0,0.0,1.0,0.0,0.8860714285714285,0,1,0,0
16511,565.7,2,267,2011-03-18 11:24:00,2011-07-18 10:49:00,83,282.85,133.5,0.31086142322097376,330.35,235.35000000000002,67.17514421272202,53,175,121,121.0,0.0,0.0,0.0,,175.0,0.0,1.0,0.0,3.2325714285714287,0,0,0,0
16515,1247.3600000000001,4,688,2011-02-01 13:09:00,2011-09-09 11:15:00,79,311.84000000000003,172.0,0.11482558139534883,365.28,262.74,42.75407816805314,0,219,219,73.0,0.0,0.0,0.0,,219.0,0.0,1.0,0.0,5.6957077625570784,0,0,0,0
16517,162.7,1,96,2011-03-07 13:50:00,2011-03-07 13:50:00,17,162.7,96.0,0.17708333333333334,162.7,162.7,0.0,185,185,0,0.0,0.0,0.0,0.0,,185.0,0.0,1.0,0.0,0.8794594594594594,0,1,0,0
16518,190.7,1,124,2011-02-28 16:36:00,2011-02-28 16:36:00,11,190.7,124.0,0.08870967741935484,190.7,190.7,0.0,192,192,0,0.0,1.0,3.4,2.0,2011-03-14 16:42:00,178.0,0.5,0.5,0.016129032258064516,0.9932291666666666,0,0,0,0
16519,103.7,1,24,2010-12-09 14:08:00,2010-12-09 14:08:00,5,103.7,24.0,0.20833333333333334,103.7,103.7,0.0,273,273,0,0.0,0.0,0.0,0.0,,273.0,0.0,1.0,0.0,0.37985347985347984,0,0,0,0
16520,1046.57,3,558,2010-12-09 13:08:00,2011-06-06 13:24:00,129,348.8566666666666,186.0,0.23118279569892472,423.65000000000003,297.16,66.33266188939905,94,273,179,89.5,1.0,9.95,1.0,2011-06-06 13:22:00,94.0,0.25,0.75,0.0017921146953405018,3.8335897435897435,0,1,0,0
16523,5245.95,13,2325,2011-01-28 12:06:00,2011-09-05 09:16:00,88,403.5346153846154,178.84615384615384,0.0378494623655914,743.9,59.8,230.8892802699808,4,224,219,18.25,2.0,54.8,4.0,2011-08-02 17:15:00,37.0,0.13333333333333333,0.8666666666666667,0.0017204301075268817,23.419419642857143,0,0,1,1
16525,10372.35,21,5825,2010-12-08 11:31:00,2011-09-01 18:49:00,67,493.9214285714286,277.3809523809524,0.011502145922746782,974.62,303.58000000000004,189.89101185379243,7,275,267,13.35,3.0,1131.88,904.0,2011-08-03 14:22:00,36.0,0.125,0.875,0.1551931330472103,37.717636363636366,0,0,1,0
16526,290.36,1,106,2011-06-21 12:02:00,2011-06-21 12:02:00,15,290.36,106.0,0.14150943396226415,290.36,290.36,0.0,80,80,0,0.0,0.0,0.0,0.0,,80.0,0.0,1.0,0.0,3.6295,0,1,0,0
16529,455.25,1,198,2011-06-02 17:23:00,2011-06-02 17:23:00,30,455.25,198.0,0.15151515151515152,455.25,455.25,0.0,98,98,0,0.0,0.0,0.0,0.0,,98.0,0.0,1.0,0.0,4.645408163265306,0,1,0,0
16531,684.53,4,567,2010-12-14 13:19:00,2011-08-04 15:55:00,41,171.1325,141.75,0.07231040564373897,245.91,92.82,66.25015792434009,35,268,233,77.66666666666667,0.0,0.0,0.0,,268.0,0.0,1.0,0.0,2.554216417910448,0,0,0,0
16532,4516.8,2,1536,2011-01-05 12:37:00,2011-07-27 10:41:00,2,2258.4,768.0,0.0013020833333333333,2606.4,1910.4,492.1463197058371,44,247,202,202.0,0.0,0.0,0.0,,247.0,0.0,1.0,0.0,18.28663967611336,0,0,1,0
16536,548.12,1,250,2011-08-21 15:54:00,2011-08-21 15:54:00,49,548.12,250.0,0.196,548.12,548.12,0.0,18,18,0,0.0,1.0,9.95,1.0,2011-08-24 13:20:00,15.0,0.5,0.5,0.004,30.45111111111111,0,1,0,0
16539,1053.61,3,421,2010-12-01 15:40:00,2011-05-04 09:52:00,34,351.2033333333333,140.33333333333334,0.08076009501187649,442.34999999999997,304.9,78.93870427954423,128,281,153,76.5,0.0,0.0,0.0,,281.0,0.0,1.0,0.0,3.7495017793594303,0,0,0,0
16545,339.3,1,78,2011-06-28 10:37:00,2011-06-28 10:37:00,3,339.3,78.0,0.038461538461538464,339.3,339.3,0.0,73,73,0,0.0,0.0,0.0,0.0,,73.0,0.0,1.0,0.0,4.647945205479452,0,1,0,0
16546,787.15,2,549,2010-12-02 12:07:00,2011-02-22 11:20:00,25,393.575,274.5,0.04553734061930783,487.75,299.40000000000003,133.18356223648618,199,281,81,81.0,1.0,883.08,852.0,2010-12-02 16:58:00,280.0,0.3333333333333333,0.6666666666666666,1.5519125683060109,2.8012455516014234,1,1,0,0
16549,780.36,2,513,2011-01-09 14:03:00,2011-08-07 15:43:00,131,390.18,256.5,0.2553606237816764,660.87,119.49000000000001,382.81346919877313,32,242,210,210.0,0.0,0.0,0.0,,242.0,0.0,1.0,0.0,3.224628099173554,0,0,1,0
16550,2298.97,5,1540,2010-12-06 13:53:00,2011-08-23 11:12:00,162,459.794,308.0,0.10519480519480519,554.66,345.92,89.83599935437904,17,276,259,64.75,4.0,32.72,14.0,2011-08-23 10:30:00,17.0,0.4444444444444444,0.5555555555555556,0.00909090909090909,8.329601449275362,0,1,0,0
16551,922.12,3,970,2011-01-07 10:24:00,2011-09-05 09:38:00,26,307.37333333333333,323.3333333333333,0.026804123711340205,311.07,304.95,3.252634829385772,4,245,240,120.0,0.0,0.0,0.0,,245.0,0.0,1.0,0.0,3.7637551020408164,0,1,0,0
16552,379.73,2,219,2010-12-01 12:36:00,2011-04-11 10:04:00,17,189.865,109.5,0.0776255707762557,284.44000000000005,95.29,133.7492476614355,151,282,130,130.0,0.0,0.0,0.0,,282.0,0.0,1.0,0.0,1.3465602836879433,0,1,0,0
16553,5719.82,12,4600,2010-12-14 13:58:00,2011-06-29 15:42:00,62,476.65166666666664,383.3333333333333,0.013478260869565217,951.24,162.0,240.90257124682864,71,268,197,17.90909090909091,2.0,55.25,5.0,2011-04-12 15:40:00,149.0,0.14285714285714285,0.8571428571428571,0.0010869565217391304,21.342611940298507,1,1,0,0
16554,314.11,2,129,2011-01-12 12:41:00,2011-05-01 14:17:00,21,157.055,64.5,0.16279069767441862,313.26,0.85,220.90722951048932,130,240,109,109.0,3.0,93.1,28.0,2011-05-19 18:13:00,112.0,0.6,0.4,0.21705426356589147,1.3087916666666668,0,0,0,0
16555,151.98,1,90,2011-08-22 12:32:00,2011-08-22 12:32:00,9,151.98,90.0,0.1,151.98,151.98,0.0,18,18,0,0.0,0.0,0.0,0.0,,18.0,0.0,1.0,0.0,8.443333333333333,0,0,0,0
16556,2556.37,6,1342,2010-12-14 13:32:00,2011-08-26 11:58:00,111,426.06166666666667,223.66666666666666,0.08271236959761549,640.14,310.85,123.638485176205,14,268,254,50.8,0.0,0.0,0.0,,268.0,0.0,1.0,0.0,9.538694029850745,0,0,0,0
16557,101.15,1,13,2011-07-25 13:28:00,2011-07-25 13:28:00,6,101.15,13.0,0.46153846153846156,101.15,101.15,0.0,45,45,0,0.0,0.0,0.0,0.0,,45.0,0.0,1.0,0.0,2.247777777777778,0,0,0,0
16558,4685.17,14,3252,2010-12-08 12:01:00,2011-09-08 14:21:00,171,334.65500000000003,232.28571428571428,0.052583025830258305,613.54,174.31,124.34272115345614,0,275,274,21.076923076923077,4.0,81.45,31.0,2011-07-28 11:23:00,43.0,0.2222222222222222,0.7777777777777778,0.009532595325953259,17.03698181818182,0,0,1,0
16560,332.18,1,169,2010-12-16 14:36:00,2010-12-16 14:36:00,20,332.18,169.0,0.11834319526627218,332.18,332.18,0.0,266,266,0,0.0,0.0,0.0,0.0,,266.0,0.0,1.0,0.0,1.248796992481203,0,0,0,0
16565,173.7,1,46,2010-12-10 15:21:00,2010-12-10 15:21:00,3,173.7,46.0,0.06521739130434782,173.7,173.7,0.0,272,272,0,0.0,0.0,0.0,0.0,,272.0,0.0,1.0,0.0,0.6386029411764705,0,1,0,0
16566,463.88,3,216,2011-02-20 10:29:00,2011-06-22 14:24:00,9,154.62666666666667,72.0,0.041666666666666664,185.22000000000003,94.89999999999999,51.72996165988658,78,201,122,61.0,1.0,0.65,1.0,2011-06-02 13:26:00,98.0,0.25,0.75,0.004629629629629629,2.307860696517413,0,0,0,0
16567,865.6,2,996,2011-01-07 09:31:00,2011-05-29 13:57:00,34,432.8,498.0,0.03413654618473896,557.5600000000001,308.03999999999996,176.4372840416674,102,245,142,142.0,0.0,0.0,0.0,,245.0,0.0,1.0,0.0,3.533061224489796,0,1,0,0
16570,2134.07,6,1427,2011-02-01 10:37:00,2011-08-04 14:06:00,52,355.67833333333334,237.83333333333334,0.036440084092501754,569.0899999999999,13.200000000000001,192.16535696286846,35,220,184,36.8,4.0,107.94999999999999,60.0,2011-07-24 14:50:00,46.0,0.4,0.6,0.04204625087596356,9.700318181818183,0,0,1,0
16571,896.79,2,891,2011-03-03 09:41:00,2011-06-16 13:14:00,54,448.395,445.5,0.06060606060606061,460.11,436.68,16.567511883200833,84,190,105,105.0,1.0,37.96,36.0,2011-07-05 14:51:00,65.0,0.3333333333333333,0.6666666666666666,0.04040404040404041,4.719947368421052,0,0,0,0
16572,1009.6,3,532,2011-03-09 12:04:00,2011-08-04 16:34:00,40,336.53333333333336,177.33333333333334,0.07518796992481203,367.32,299.7,34.21312223889152,35,184,148,74.0,1.0,9.9,2.0,2011-07-28 13:42:00,42.0,0.25,0.75,0.0037593984962406013,5.48695652173913,0,1,0,0
16573,292.63,1,111,2011-02-22 15:14:00,2011-02-22 15:14:00,16,292.63,111.0,0.14414414414414414,292.63,292.63,0.0,198,198,0,0.0,1.0,10.25,5.0,2011-03-02 16:38:00,190.0,0.5,0.5,0.04504504504504504,1.4779292929292929,0,0,0,0
16581,105.84,1,134,2011-06-10 10:05:00,2011-06-10 10:05:00,9,105.84,134.0,0.06716417910447761,105.84,105.84,0.0,91,91,0,0.0,1.0,35.400000000000006,12.0,2011-07-07 15:50:00,63.0,0.5,0.5,0.08955223880597014,1.1630769230769231,0,1,0,0
16582,313.62,1,164,2011-08-18 17:02:00,2011-08-18 17:02:00,6,313.62,164.0,0.036585365853658534,313.62,313.62,0.0,21,21,0,0.0,0.0,0.0,0.0,,21.0,0.0,1.0,0.0,14.934285714285714,0,1,0,0
16583,233.45,1,111,2010-12-01 12:03:00,2010-12-01 12:03:00,14,233.45,111.0,0.12612612612612611,233.45,233.45,0.0,282,282,0,0.0,0.0,0.0,0.0,,282.0,0.0,1.0,0.0,0.8278368794326241,0,1,0,0
16584,611.94,1,488,2011-03-30 13:14:00,2011-03-30 13:14:00,14,611.94,488.0,0.028688524590163935,611.94,611.94,0.0,162,162,0,0.0,1.0,28.049999999999997,11.0,2011-04-07 12:18:00,155.0,0.5,0.5,0.022540983606557378,3.7774074074074075,0,0,0,0
16586,463.95,1,95,2011-04-05 09:32:00,2011-04-05 09:32:00,8,463.95,95.0,0.08421052631578947,463.95,463.95,0.0,157,157,0,0.0,0.0,0.0,0.0,,157.0,0.0,1.0,0.0,2.9550955414012736,0,1,0,0
16587,225.15,1,71,2011-04-21 15:51:00,2011-04-21 15:51:00,13,225.15,71.0,0.18309859154929578,225.15,225.15,0.0,140,140,0,0.0,0.0,0.0,0.0,,140.0,0.0,1.0,0.0,1.6082142857142858,0,1,0,0
16589,214.68,2,156,2011-07-01 13:31:00,2011-08-25 10:00:00,13,107.34,78.0,0.08333333333333333,117.68,97.0,14.622968234937808,15,69,54,54.0,0.0,0.0,0.0,,69.0,0.0,1.0,0.0,3.111304347826087,0,0,0,0
16592,2214.33,10,1785,2011-02-25 10:19:00,2011-07-26 11:39:00,102,221.433,178.5,0.05714285714285714,668.39,9.959999999999999,225.21596346864737,45,196,151,16.77777777777778,2.0,23.9,11.0,2011-05-24 16:58:00,107.0,0.16666666666666666,0.8333333333333334,0.0061624649859943975,11.297602040816326,1,0,1,0
16593,255.5,2,85,2011-01-16 12:11:00,2011-06-03 12:17:00,20,127.75,42.5,0.23529411764705882,185.9,69.6,82.23651865199548,98,236,138,138.0,0.0,0.0,0.0,,236.0,0.0,1.0,0.0,1.0826271186440677,0,0,0,0
16596,120.65,1,47,2010-12-08 16:18:00,2010-12-08 16:18:00,6,120.65,47.0,0.1276595744680851,120.65,120.65,0.0,274,274,0,0.0,0.0,0.0,0.0,,274.0,0.0,1.0,0.0,0.4403284671532847,0,0,0,0
16598,145.04999999999998,1,73,2011-02-27 11:42:00,2011-02-27 11:42:00,10,145.04999999999998,73.0,0.136986301369863,145.04999999999998,145.04999999999998,0.0,194,194,0,0.0,1.0,4.35,3.0,2011-03-07 13:42:00,185.0,0.5,0.5,0.0410958904109589,0.7476804123711339,0,1,0,0
16600,237.46,2,368,2011-01-05 12:13:00,2011-03-31 19:20:00,18,118.73,184.0,0.04891304347826087,125.86,111.6,10.083342699720166,161,247,85,85.0,0.0,0.0,0.0,,247.0,0.0,1.0,0.0,0.9613765182186235,0,0,0,0
16607,2267.58,10,2070,2010-12-16 08:41:00,2011-08-03 15:02:00,94,226.75799999999998,207.0,0.04541062801932367,421.7,14.040000000000001,129.98011914648077,36,267,230,25.555555555555557,2.0,309.04,37.0,2011-08-24 10:45:00,16.0,0.16666666666666666,0.8333333333333334,0.017874396135265702,8.492808988764045,0,0,0,0
16609,2710.04,5,1245,2011-04-01 10:11:00,2011-07-27 13:51:00,103,542.008,249.0,0.08273092369477912,895.44,347.29,218.5020696011825,43,161,117,29.25,1.0,3.3,2.0,2011-08-09 14:31:00,30.0,0.16666666666666666,0.8333333333333334,0.001606425702811245,16.83254658385093,0,0,1,0
16610,75.66,1,66,2011-05-04 13:13:00,2011-05-04 13:13:00,6,75.66,66.0,0.09090909090909091,75.66,75.66,0.0,127,127,0,0.0,0.0,0.0,0.0,,127.0,0.0,1.0,0.0,0.5957480314960629,0,1,0,0
16611,129.49,1,47,2011-06-06 15:46:00,2011-06-06 15:46:00,9,129.49,47.0,0.19148936170212766,129.49,129.49,0.0,94,94,0,0.0,1.0,8.5,1.0,2011-04-20 16:41:00,141.0,0.5,0.5,0.02127659574468085,1.3775531914893617,0,1,0,0
16612,870.3000000000001,3,394,2011-02-01 10:38:00,2011-08-12 14:32:00,42,290.1,131.33333333333334,0.1065989847715736,428.85,161.4,134.0079381977053,27,220,192,96.0,0.0,0.0,0.0,,220.0,0.0,1.0,0.0,3.955909090909091,0,0,0,0
16614,506.19,1,223,2011-06-10 11:36:00,2011-06-10 11:36:00,26,506.19,223.0,0.11659192825112108,506.19,506.19,0.0,91,91,0,0.0,0.0,0.0,0.0,,91.0,0.0,1.0,0.0,5.5625274725274725,0,1,0,0
16616,210.10000000000002,1,110,2011-07-05 13:38:00,2011-07-05 13:38:00,11,210.10000000000002,110.0,0.1,210.10000000000002,210.10000000000002,0.0,65,65,0,0.0,0.0,0.0,0.0,,65.0,0.0,1.0,0.0,3.2323076923076925,0,0,0,0
16617,151.85,1,91,2011-04-18 10:35:00,2011-04-18 10:35:00,5,151.85,91.0,0.054945054945054944,151.85,151.85,0.0,144,144,0,0.0,0.0,0.0,0.0,,144.0,0.0,1.0,0.0,1.0545138888888888,0,1,0,0
16618,1441.29,4,771,2011-01-21 11:55:00,2011-05-13 10:37:00,44,360.3225,192.75,0.057068741893644616,728.16,16.95,290.74312721885616,119,231,111,37.0,1.0,16.95,1.0,2011-05-20 11:50:00,112.0,0.2,0.8,0.0012970168612191958,6.239350649350649,1,0,1,0
16619,226.21,1,133,2011-03-21 08:18:00,2011-03-21 08:18:00,14,226.21,133.0,0.10526315789473684,226.21,226.21,0.0,172,172,0,0.0,1.0,21.8,4.0,2011-03-31 12:20:00,162.0,0.5,0.5,0.03007518796992481,1.3151744186046512,0,1,0,0
16620,95.75999999999999,1,48,2011-03-24 10:37:00,2011-03-24 10:37:00,5,95.75999999999999,48.0,0.10416666666666667,95.75999999999999,95.75999999999999,0.0,169,169,0,0.0,0.0,0.0,0.0,,169.0,0.0,1.0,0.0,0.5666272189349112,0,0,0,0
16621,609.41,3,187,2011-03-07 11:32:00,2011-07-15 11:45:00,17,203.13666666666666,62.333333333333336,0.09090909090909091,327.85,118.71,110.23677486815974,56,186,130,65.0,0.0,0.0,0.0,,186.0,0.0,1.0,0.0,3.2763978494623656,0,0,0,0
16623,129.45,1,39,2011-04-08 10:09:00,2011-04-08 10:09:00,5,129.45,39.0,0.1282051282051282,129.45,129.45,0.0,154,154,0,0.0,0.0,0.0,0.0,,154.0,0.0,1.0,0.0,0.8405844155844155,0,1,0,0
